hours-per-week,capital-loss,capital-gain,sex,race,relationship,occupation,marital-status,education-num,education,fnlwgt,workclass,age,income
50,0,0,Male,White,Not-in-family,Sales,Never-married,12,Assoc-acdm,191803,Self-emp-not-inc,25,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,54932,Private,29,<=50K
50,0,0,Male,White,Own-child,Farming-fishing,Never-married,13,Bachelors,251694,Private,29,<=50K
40,0,0,Female,White,Not-in-family,Sales,Never-married,13,Bachelors,268145,Private,22,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,14,Masters,227332,Local-gov,60,>50K
50,0,3464,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,212512,Private,37,<=50K
40,0,0,Female,White,Not-in-family,Machine-op-inspct,Divorced,4,7th-8th,133436,Private,53,<=50K
20,0,0,Female,White,Own-child,Adm-clerical,Never-married,10,Some-college,309055,State-gov,23,<=50K
10,0,0,Female,White,Other-relative,Priv-house-serv,Never-married,9,HS-grad,59202,Private,18,<=50K
45,0,3325,Female,White,Not-in-family,Sales,Divorced,10,Some-college,32709,Private,36,<=50K
50,0,9386,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,73559,Self-emp-inc,67,>50K
60,0,0,Male,White,Not-in-family,Handlers-cleaners,Never-married,9,HS-grad,117963,Private,31,<=50K
48,0,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,169121,Private,26,>50K
20,0,0,Female,Asian-Pac-Islander,Other-relative,Adm-clerical,Never-married,7,11th,308889,Private,18,<=50K
40,0,0,Female,Black,Unmarried,Prof-specialty,Divorced,14,Masters,144940,Local-gov,45,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,7,11th,102041,Private,64,<=50K
38,0,0,Female,White,Not-in-family,Sales,Never-married,9,HS-grad,335998,Private,26,<=50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,10,Some-college,29557,Private,53,<=50K
40,0,0,Male,Amer-Indian-Eskimo,Unmarried,Machine-op-inspct,Divorced,10,Some-college,190784,Private,32,<=50K
30,0,14084,Female,White,Unmarried,Exec-managerial,Divorced,9,HS-grad,107597,Self-emp-not-inc,49,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,6,10th,97168,Private,59,>50K
55,0,7688,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,155930,Private,44,>50K
60,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,9,HS-grad,181033,Self-emp-not-inc,61,<=50K
37,0,0,Female,White,Unmarried,Adm-clerical,Separated,9,HS-grad,170165,State-gov,46,<=50K
40,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,9,HS-grad,178835,Private,32,<=50K
35,0,0,Female,White,Not-in-family,Sales,Never-married,9,HS-grad,118230,Private,29,<=50K
40,0,0,Male,White,Not-in-family,Exec-managerial,Never-married,14,Masters,149640,Private,48,<=50K
30,0,0,Female,White,Unmarried,Exec-managerial,Divorced,10,Some-college,30271,Private,32,<=50K
35,0,0,Female,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,154165,Private,21,<=50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,15,Prof-school,341797,Self-emp-not-inc,50,>50K
44,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,145246,Local-gov,44,>50K
40,0,0,Female,White,Other-relative,Adm-clerical,Separated,9,HS-grad,280093,Private,51,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,373469,Private,42,>50K
40,0,0,Female,White,Own-child,Protective-serv,Never-married,13,Bachelors,199172,Private,27,<=50K
3,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,9,HS-grad,177199,Self-emp-not-inc,70,<=50K
40,0,0,Female,White,Not-in-family,Exec-managerial,Divorced,9,HS-grad,258932,Private,33,<=50K
60,0,10605,Male,White,Husband,Farming-fishing,Married-civ-spouse,9,HS-grad,139960,Self-emp-not-inc,65,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,116677,Private,32,<=50K
40,0,0,Female,White,Unmarried,Prof-specialty,Divorced,10,Some-college,59496,Private,30,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,34218,Self-emp-inc,43,<=50K
40,0,0,Male,White,Own-child,Other-service,Never-married,5,9th,200246,Private,31,<=50K
40,0,0,Female,Black,Not-in-family,Adm-clerical,Divorced,13,Bachelors,316246,Federal-gov,64,<=50K
52,0,0,Male,Other,Own-child,Protective-serv,Separated,10,Some-college,239161,Local-gov,37,<=50K
40,0,0,Male,White,Not-in-family,Sales,Divorced,9,HS-grad,173411,Self-emp-not-inc,49,<=50K
48,0,0,Male,White,Own-child,Machine-op-inspct,Never-married,7,11th,259226,Private,29,<=50K
40,0,0,Male,White,Not-in-family,Exec-managerial,Divorced,9,HS-grad,195516,Local-gov,35,<=50K
45,1740,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,12,Assoc-acdm,200598,Private,37,<=50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,160369,State-gov,42,>50K
40,0,0,Male,White,Not-in-family,Sales,Never-married,12,Assoc-acdm,147253,Private,23,<=50K
40,0,0,Female,Black,Unmarried,Other-service,Never-married,9,HS-grad,199674,Local-gov,35,<=50K
40,0,0,Male,White,Husband,Protective-serv,Married-civ-spouse,11,Assoc-voc,198493,State-gov,29,>50K
25,0,0,Female,White,Unmarried,Other-service,Never-married,10,Some-college,377121,Private,23,<=50K
40,0,0,Male,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,513660,Private,45,<=50K
50,0,594,Male,White,Not-in-family,Handlers-cleaners,Never-married,9,HS-grad,82552,Private,38,<=50K
48,0,0,Female,White,Unmarried,Sales,Never-married,9,HS-grad,171705,Private,23,<=50K
50,0,15024,Male,White,Husband,Exec-managerial,Married-civ-spouse,14,Masters,266860,Private,45,>50K
43,0,0,Female,White,Not-in-family,Exec-managerial,Divorced,12,Assoc-acdm,192829,Private,68,<=50K
40,0,4934,Male,White,Unmarried,Prof-specialty,Divorced,11,Assoc-voc,237317,Federal-gov,60,>50K
40,0,0,Male,Black,Not-in-family,Craft-repair,Separated,8,12th,327606,Private,41,<=50K
40,0,0,Male,White,Other-relative,Craft-repair,Divorced,9,HS-grad,34845,Private,48,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,58582,Private,33,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,11,Assoc-voc,155659,Private,48,<=50K
20,0,0,Female,White,Own-child,Adm-clerical,Never-married,10,Some-college,210029,Local-gov,23,<=50K
45,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,5,9th,381618,Private,26,<=50K
50,2415,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,298449,Self-emp-inc,55,>50K
75,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,226789,State-gov,35,<=50K
55,0,3103,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,210736,Private,52,>50K
38,0,0,Female,White,Unmarried,Adm-clerical,Separated,9,HS-grad,111163,State-gov,46,<=50K
30,0,0,Female,White,Own-child,Other-service,Never-married,9,HS-grad,92112,Private,18,<=50K
40,0,0,Male,White,Other-relative,Transport-moving,Divorced,9,HS-grad,136787,Local-gov,62,<=50K
30,0,0,Female,White,Own-child,Transport-moving,Never-married,10,Some-college,29810,Private,22,<=50K
40,0,7298,Female,White,Wife,Adm-clerical,Married-civ-spouse,10,Some-college,360884,Private,40,>50K
50,0,0,Male,White,Husband,Sales,Married-civ-spouse,10,Some-college,266022,Private,26,<=50K
36,0,0,Female,Black,Own-child,Sales,Married-spouse-absent,12,Assoc-acdm,142874,Private,35,<=50K
40,0,0,Female,Asian-Pac-Islander,Unmarried,Sales,Never-married,9,HS-grad,72338,Self-emp-not-inc,25,<=50K
45,0,0,Male,Black,Husband,Craft-repair,Married-civ-spouse,10,Some-college,424478,Private,41,>50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,34180,Private,37,<=50K
43,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,183279,Private,38,<=50K
2,0,18481,Male,White,Not-in-family,Prof-specialty,Widowed,14,Masters,148690,Self-emp-not-inc,67,>50K
48,0,8614,Female,White,Not-in-family,Prof-specialty,Divorced,13,Bachelors,125019,Private,60,>50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,172538,Self-emp-inc,39,>50K
60,1887,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,410615,Self-emp-not-inc,32,>50K
45,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,322547,Private,26,<=50K
50,0,0,Female,White,Unmarried,Tech-support,Divorced,9,HS-grad,300760,Private,39,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Never-married,10,Some-college,232782,Private,28,<=50K
52,0,0,Female,White,Unmarried,Craft-repair,Divorced,7,11th,174645,Private,29,<=50K
50,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,11,Assoc-voc,164693,Private,43,<=50K
25,0,0,Male,White,Own-child,Tech-support,Never-married,10,Some-college,206861,Private,23,<=50K
45,1977,0,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,195602,Private,32,>50K
60,0,0,Female,White,Wife,Prof-specialty,Married-civ-spouse,10,Some-college,422960,Self-emp-not-inc,33,>50K
35,0,0,Female,Black,Not-in-family,Other-service,Divorced,9,HS-grad,116360,Private,45,<=50K
40,0,0,Male,White,Unmarried,Craft-repair,Divorced,9,HS-grad,278530,Private,48,<=50K
45,0,15024,Male,White,Husband,Prof-specialty,Married-civ-spouse,15,Prof-school,188291,Local-gov,43,>50K
40,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,163948,Self-emp-not-inc,50,>50K
40,0,0,Male,White,Not-in-family,Tech-support,Never-married,13,Bachelors,64544,Private,63,>50K
40,0,3103,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,101468,Private,55,>50K
35,0,0,Female,White,Own-child,Exec-managerial,Never-married,13,Bachelors,107882,Private,22,<=50K
60,0,0,Male,White,Unmarried,Other-service,Never-married,9,HS-grad,182691,Self-emp-not-inc,32,<=50K
55,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,12,Assoc-acdm,203776,Private,27,<=50K
15,0,0,Female,White,Own-child,Sales,Never-married,13,Bachelors,201268,Private,22,<=50K
68,0,0,Male,White,Not-in-family,Transport-moving,Divorced,9,HS-grad,29762,Private,44,<=50K
40,0,0,Female,White,Not-in-family,Other-service,Separated,9,HS-grad,186346,Private,34,<=50K
40,0,0,Female,White,Not-in-family,Machine-op-inspct,Never-married,9,HS-grad,196690,Private,28,<=50K
24,0,15024,Female,White,Wife,Prof-specialty,Married-civ-spouse,14,Masters,99604,Private,40,>50K
55,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,10,Some-college,194772,Private,45,<=50K
15,0,0,Male,White,Own-child,Other-service,Never-married,6,10th,95446,Private,17,<=50K
45,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,8,12th,257126,Self-emp-not-inc,53,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,12,Assoc-acdm,194733,Private,58,>50K
35,0,0,Male,White,Own-child,Craft-repair,Never-married,9,HS-grad,98361,Self-emp-not-inc,55,<=50K
44,0,0,Male,White,Not-in-family,Craft-repair,Never-married,11,Assoc-voc,124924,Local-gov,44,<=50K
30,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,111971,Self-emp-not-inc,40,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,14,Masters,130714,Self-emp-not-inc,58,<=50K
40,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,208358,Private,38,>50K
22,0,1055,Female,Black,Not-in-family,Priv-house-serv,Never-married,5,9th,147627,Private,62,<=50K
38,0,3464,Male,White,Husband,Craft-repair,Married-civ-spouse,11,Assoc-voc,149507,Private,31,<=50K
45,1876,0,Male,White,Not-in-family,Exec-managerial,Never-married,9,HS-grad,236861,Private,30,<=50K
40,0,0,Male,White,Husband,Farming-fishing,Married-civ-spouse,8,12th,318537,Local-gov,58,<=50K
50,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,183284,Private,30,>50K
40,0,4650,Female,White,Not-in-family,Prof-specialty,Never-married,11,Assoc-voc,334368,Private,28,<=50K
70,0,0,Female,White,Unmarried,Exec-managerial,Divorced,10,Some-college,109227,Private,46,<=50K
40,0,0,Female,White,Not-in-family,Tech-support,Never-married,13,Bachelors,118551,Private,34,<=50K
99,0,0,Male,White,Not-in-family,Craft-repair,Divorced,10,Some-college,163057,Self-emp-inc,39,<=50K
20,0,0,Female,White,Not-in-family,Sales,Widowed,10,Some-college,253101,Self-emp-inc,61,<=50K
40,0,0,Female,White,Not-in-family,Machine-op-inspct,Divorced,11,Assoc-voc,20098,Self-emp-not-inc,30,<=50K
40,0,0,Female,White,Not-in-family,Other-service,Separated,9,HS-grad,196227,Private,31,<=50K
40,0,0,Male,White,Own-child,Adm-clerical,Never-married,9,HS-grad,175374,Private,21,<=50K
58,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,234037,Private,50,<=50K
33,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,9,HS-grad,341762,Private,47,<=50K
40,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,174714,Private,20,<=50K
30,0,0,Female,White,Own-child,Other-service,Never-married,13,Bachelors,222835,Private,23,<=50K
45,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,9,HS-grad,164219,Private,20,<=50K
50,0,7688,Male,White,Husband,Sales,Married-civ-spouse,13,Bachelors,251120,Private,33,>50K
30,0,0,Female,White,Unmarried,Adm-clerical,Never-married,10,Some-college,236993,Private,30,<=50K
40,0,0,Female,White,Unmarried,Protective-serv,Divorced,10,Some-college,105896,Local-gov,43,<=50K
60,0,0,Male,White,Own-child,Handlers-cleaners,Never-married,10,Some-college,211527,Private,23,<=50K
40,0,0,Male,White,Not-in-family,Adm-clerical,Never-married,10,Some-college,185287,Private,25,<=50K
40,0,0,Female,White,Wife,Prof-specialty,Married-civ-spouse,9,HS-grad,31014,Private,50,>50K
24,0,0,Female,White,Wife,Exec-managerial,Married-civ-spouse,14,Masters,151985,Private,44,>50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Divorced,10,Some-college,89389,Private,26,<=50K
80,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,16,Doctorate,406051,Private,35,>50K
15,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,9,HS-grad,171986,Self-emp-not-inc,48,<=50K
40,0,0,Male,Black,Not-in-family,Machine-op-inspct,Never-married,9,HS-grad,167848,Private,26,<=50K
40,0,0,Female,White,Unmarried,Prof-specialty,Divorced,14,Masters,213019,Local-gov,41,<=50K
40,0,0,Male,White,Own-child,Other-service,Never-married,13,Bachelors,211424,Private,25,<=50K
55,0,0,Female,White,Unmarried,Prof-specialty,Never-married,11,Assoc-voc,168981,Private,33,<=50K
40,0,0,Female,White,Wife,Exec-managerial,Married-civ-spouse,13,Bachelors,122348,Private,24,<=50K
40,0,0,Female,White,Not-in-family,Adm-clerical,Married-spouse-absent,13,Bachelors,139753,Private,31,<=50K
2,0,0,Female,White,Own-child,Prof-specialty,Never-married,12,Assoc-acdm,176178,Local-gov,24,<=50K
45,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,10,Some-college,188612,Local-gov,38,<=50K
40,0,0,Male,White,Not-in-family,Craft-repair,Never-married,9,HS-grad,445728,Private,19,<=50K
40,0,0,Male,White,Own-child,Adm-clerical,Never-married,9,HS-grad,318002,Private,19,<=50K
40,0,0,Male,White,Not-in-family,Other-service,Never-married,9,HS-grad,235722,Private,24,<=50K
55,0,0,Male,White,Not-in-family,Exec-managerial,Married-spouse-absent,14,Masters,212705,Private,67,>50K
40,0,0,Male,Black,Not-in-family,Machine-op-inspct,Divorced,6,10th,411273,Private,49,<=50K
40,0,0,Male,White,Husband,Tech-support,Married-civ-spouse,11,Assoc-voc,103986,Private,35,>50K
45,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,203761,Private,44,>50K
60,0,0,Male,White,Own-child,Protective-serv,Never-married,12,Assoc-acdm,116800,Private,22,<=50K
10,0,0,Male,White,Own-child,Exec-managerial,Never-married,10,Some-college,99199,State-gov,21,<=50K
50,0,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,10,Some-college,162327,Private,50,<=50K
48,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,12,Assoc-acdm,100479,Local-gov,44,<=50K
40,0,0,Male,Amer-Indian-Eskimo,Husband,Adm-clerical,Married-civ-spouse,10,Some-college,32587,Local-gov,36,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,108914,Private,52,>50K
90,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,61343,Self-emp-not-inc,35,<=50K
48,0,0,Male,White,Unmarried,Protective-serv,Never-married,11,Assoc-voc,81154,Local-gov,48,<=50K
40,2377,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,162945,Private,23,<=50K
50,0,0,Male,White,Not-in-family,Sales,Never-married,14,Masters,225504,Private,37,<=50K
55,2415,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,191712,Self-emp-inc,44,>50K
50,0,0,Male,White,Husband,Transport-moving,Married-civ-spouse,9,HS-grad,176063,Private,44,>50K
40,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,13,Bachelors,198587,Private,36,<=50K
12,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,10,Some-college,34965,State-gov,26,<=50K
45,0,0,Male,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,467108,Self-emp-inc,31,>50K
50,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,204984,Private,29,<=50K
40,0,0,Female,Black,Unmarried,Craft-repair,Widowed,9,HS-grad,217568,Private,53,<=50K
40,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,11,Assoc-voc,48343,Private,52,<=50K
40,1887,0,Male,White,Husband,Handlers-cleaners,Married-civ-spouse,9,HS-grad,193130,Private,55,>50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,6,10th,253354,Private,31,<=50K
40,0,0,Male,White,Husband,Sales,Married-civ-spouse,9,HS-grad,191367,Private,55,<=50K
55,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,14,Masters,148995,Private,48,>50K
40,0,0,Female,White,Own-child,Craft-repair,Never-married,9,HS-grad,123901,Private,20,<=50K
30,0,7298,Female,White,Wife,Adm-clerical,Married-civ-spouse,9,HS-grad,117496,Local-gov,50,>50K
51,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,32356,Self-emp-inc,45,<=50K
25,0,0,Female,White,Not-in-family,Other-service,Divorced,9,HS-grad,218729,Private,38,<=50K
40,0,0,Female,White,Unmarried,Exec-managerial,Divorced,9,HS-grad,52498,Private,43,>50K
30,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,136767,Private,22,<=50K
40,0,0,Female,White,Not-in-family,Craft-repair,Divorced,9,HS-grad,219540,Private,63,<=50K
45,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,13,Bachelors,114059,Private,36,<=50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,13,Bachelors,247337,Private,56,>50K
40,0,0,Male,Black,Husband,Prof-specialty,Married-civ-spouse,15,Prof-school,310969,State-gov,43,<=50K
45,0,0,Male,White,Husband,Tech-support,Married-civ-spouse,13,Bachelors,171546,Private,41,>50K
40,0,0,Female,White,Unmarried,Adm-clerical,Divorced,9,HS-grad,217455,Private,41,<=50K
45,0,0,Male,White,Not-in-family,Prof-specialty,Divorced,13,Bachelors,410489,Private,36,<=50K
50,0,0,Male,White,Husband,Prof-specialty,Married-civ-spouse,16,Doctorate,146391,Private,59,>50K
44,0,0,Male,White,Husband,Exec-managerial,Married-civ-spouse,12,Assoc-acdm,165484,Local-gov,46,>50K
36,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,13,Bachelors,184271,Private,23,<=50K
20,0,0,Male,White,Not-in-family,Prof-specialty,Separated,10,Some-college,231347,Self-emp-not-inc,46,<=50K
40,1902,0,Male,White,Husband,Adm-clerical,Married-civ-spouse,13,Bachelors,95469,Private,53,>50K
40,0,0,Female,White,Not-in-family,Prof-specialty,Never-married,14,Masters,46537,Federal-gov,46,<=50K
56,0,0,Male,White,Husband,Craft-repair,Married-civ-spouse,9,HS-grad,205730,Private,47,>50K
30,1887,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,383745,Private,29,>50K
40,0,0,Female,White,Unmarried,Exec-managerial,Divorced,11,Assoc-voc,328199,Private,32,<=50K
40,0,0,Male,White,Husband,Machine-op-inspct,Married-civ-spouse,9,HS-grad,84553,Private,90,<=50K
