elevation,aspect,slope,hori_distance_hyd,vert_distance,hori_distance_road,hillshade_9am,hillshade_noon,hillshade_3pm,hori_distance_fire,wild_area,soil_type,cover_type
2718,322,21,127,27,2837,164,215,189,1116,2,23,2
2744,15,3,335,93,2696,217,233,154,1355,2,31,2
2733,11,11,470,55,2484,208,217,145,1654,2,31,6
2709,22,11,242,30,2292,213,216,138,1954,2,31,6
2693,24,11,180,22,2172,214,216,137,1965,2,31,6
2649,110,5,0,0,2039,228,234,140,1950,2,9,6
2678,176,7,124,54,1944,224,244,154,1969,2,3,6
2592,232,13,295,-16,1775,198,251,189,1954,2,1,3
2597,107,26,201,52,1678,253,199,57,1744,2,3,3
2578,133,17,150,54,1595,245,229,106,1505,2,3,3
2509,126,13,30,5,1368,241,231,117,1266,2,3,3
2522,74,22,124,33,1138,240,193,73,1027,2,9,3
2476,328,9,60,6,942,199,230,171,819,2,9,6
2524,311,28,134,56,726,134,207,208,582,2,9,6
2589,337,12,309,134,531,193,223,169,351,2,9,2
3431,84,14,703,198,2197,239,216,105,1532,0,38,7
3388,122,14,525,155,1937,242,229,113,1657,0,34,7
3295,113,15,430,129,1679,245,223,103,1642,0,28,2
3248,84,19,228,82,1482,243,203,82,1436,0,29,2
3173,143,5,67,4,1234,227,239,146,1172,0,28,2
3109,43,24,247,-59,1047,216,179,85,968,0,28,2
3042,82,12,331,75,841,236,219,113,741,0,28,1
2996,62,21,124,29,674,233,193,83,551,0,28,1
2909,78,27,108,-42,443,243,179,49,342,0,21,1
2897,319,16,420,225,1155,176,224,187,726,2,31,5
2759,113,39,120,87,1433,252,169,5,979,2,12,2
2680,294,13,67,11,1627,183,236,194,1170,2,12,2
2769,303,35,190,97,1851,105,200,223,1248,2,12,2
2866,270,30,319,177,2045,129,234,236,1230,2,12,2
2997,214,29,488,305,2268,179,252,193,1253,2,12,2
3056,213,15,649,347,2467,205,253,180,1310,2,31,2
3068,185,6,636,68,2542,221,244,158,1410,2,31,2
3091,171,10,492,76,2307,227,245,150,1542,2,31,2
3091,207,10,342,53,2045,214,249,170,1718,2,31,2
3070,150,12,124,15,1813,235,240,133,1894,2,12,1
3069,252,8,67,5,1584,202,246,182,2024,2,22,1
3115,257,11,242,39,1387,195,247,190,1897,2,22,2
3148,243,10,162,15,1167,201,248,185,1772,2,31,2
3154,211,11,120,22,983,212,250,173,1682,2,31,1
3189,273,15,120,5,787,178,243,203,1608,2,22,1
3200,239,4,150,16,642,212,243,169,1570,2,30,1
3221,195,3,371,37,532,219,241,159,1561,2,31,2
3221,353,4,458,19,510,213,233,158,1583,2,31,2
3383,318,11,525,44,1443,191,230,179,1120,2,37,7
3475,71,10,677,126,3445,231,221,121,1253,2,36,7
3430,38,13,661,81,3534,219,210,123,1484,2,38,7
3389,51,20,702,40,3489,225,193,94,1689,2,38,7
3348,24,16,484,143,3449,209,203,127,1924,2,38,7
3313,25,15,300,74,3426,212,207,129,2160,2,30,7
3296,4,13,247,57,3420,202,214,148,2397,2,30,1
3293,355,14,361,61,3420,197,215,155,2605,2,30,1
3301,12,12,390,78,3396,208,216,144,2843,2,31,1
3261,67,14,180,38,3390,233,211,106,3051,2,23,2
3216,31,13,30,2,3373,216,210,128,3290,2,23,2
3195,15,15,201,16,3247,206,209,138,3243,2,23,2
3175,3,16,417,31,3113,197,208,146,3004,2,23,2
3183,55,34,600,69,3007,218,148,36,2794,2,23,2
3158,0,23,774,74,2900,181,192,143,2554,2,23,2
3145,13,20,912,92,2820,197,195,130,2345,2,23,2
3119,22,19,972,250,2744,204,195,121,2105,2,23,2
3093,22,18,960,224,2695,206,199,125,1896,2,23,2
3083,14,19,964,214,2657,199,198,131,1657,2,23,2
3068,357,20,1006,199,2642,184,200,150,1448,2,23,2
3030,37,18,1072,161,2643,216,196,109,1209,2,23,2
2991,27,17,1154,122,2661,211,201,122,1001,2,30,2
2968,37,10,930,170,2707,220,219,133,735,2,30,2
2944,50,16,721,146,2761,225,204,108,532,2,30,1
2909,17,15,481,111,2841,207,208,135,309,2,31,1
2865,105,21,272,67,2925,250,209,78,162,2,9,2
2798,62,14,42,0,3018,231,211,109,234,2,32,2
2805,354,27,85,28,3002,165,181,147,418,2,9,2
2791,57,25,190,27,3000,228,178,69,648,2,9,2
2732,42,13,0,0,2960,222,212,123,853,2,23,2
2723,340,21,127,21,2876,171,204,169,1090,2,23,2
2742,188,2,295,78,2761,219,240,157,1299,2,31,2
2740,5,12,537,62,2547,205,217,149,1597,2,31,2
2724,26,12,319,45,2371,214,213,133,1866,2,31,6
2702,16,13,218,31,2230,208,213,140,2003,2,31,6
2664,74,23,67,13,2093,240,191,70,1980,2,9,6
2662,199,25,85,38,1984,203,252,170,1994,2,3,3
2607,95,13,228,-10,1848,241,220,106,2037,2,10,6
2607,165,11,212,62,1731,230,244,143,1802,2,3,3
2581,182,17,150,36,1651,223,249,153,1593,2,3,3
2526,115,17,42,10,1448,247,221,95,1353,2,3,3
2522,310,21,67,17,1216,158,221,201,1114,2,9,6
2481,326,12,90,11,930,191,227,175,815,2,9,6
2534,312,27,162,67,711,139,209,205,577,2,9,6
2594,345,11,324,136,511,199,223,163,342,2,1,2
3453,170,11,808,220,2350,228,245,148,1452,0,39,7
3409,111,10,616,176,2118,237,229,122,1543,0,34,7
3376,130,18,484,143,1917,247,226,101,1648,0,34,7
3293,118,11,420,60,1689,239,230,119,1648,0,28,2
3249,84,17,218,83,1493,242,210,93,1442,0,29,2
3172,143,9,30,3,1275,234,238,135,1208,0,28,2
3129,50,23,212,-39,1087,223,183,81,1006,0,28,2
3051,82,16,360,84,882,240,211,96,780,0,28,1
3012,57,23,150,45,716,229,185,78,592,0,28,1
2940,80,22,42,-11,510,243,196,73,404,0,21,1
2835,78,28,42,13,324,242,177,46,306,0,21,1
2797,99,34,180,125,1387,252,171,17,942,2,12,5
2669,317,8,30,4,1584,198,233,174,1127,2,22,2
2753,313,29,150,80,1805,131,205,207,1230,2,12,2
2843,282,16,255,154,2001,173,239,205,1201,2,12,2
2960,235,31,424,268,2223,153,249,219,1213,2,12,2
3031,234,27,582,322,2420,164,252,214,1262,2,12,2
3063,204,11,658,67,2595,214,250,170,1355,2,31,2
3079,210,8,516,65,2389,214,247,169,1465,2,31,2
3080,174,11,384,54,2154,227,246,150,1614,2,31,2
3084,155,13,247,29,1950,235,241,133,1762,2,12,2
3059,86,11,30,6,1718,236,222,117,1944,2,22,1
3079,262,14,127,11,1518,184,247,201,1963,2,22,1
3123,270,9,212,-5,1292,195,244,187,1822,2,31,2
3153,169,13,120,21,1100,230,245,144,1717,2,22,1
3162,228,6,90,15,865,211,246,172,1613,2,22,1
3194,59,1,60,10,700,220,235,152,1559,2,22,1
3209,270,4,247,25,551,210,241,170,1531,2,30,1
3219,0,3,454,35,484,215,233,156,1537,2,31,2
3361,343,9,630,90,1279,202,226,163,1392,2,37,7
3376,312,11,534,37,1421,189,232,183,1184,2,37,7
3408,283,11,430,69,1598,191,241,190,947,2,37,7
3449,58,12,690,100,3526,228,214,117,1390,2,36,7
3403,41,16,721,54,3466,221,204,115,1653,2,38,7
3364,29,17,551,170,3428,212,202,121,1860,2,38,7
3328,29,17,361,89,3401,212,201,120,2096,2,38,7
3306,14,15,270,67,3390,204,207,137,2333,2,30,1
3300,356,15,361,61,3394,196,213,154,2571,2,30,1
3307,350,14,451,84,3371,193,215,160,2780,2,31,1
3271,69,16,212,48,3360,235,206,98,3018,2,23,2
3229,27,13,30,6,3361,214,212,132,3227,2,23,2
3205,15,15,192,17,3289,205,207,136,3275,2,23,2
3187,13,17,376,28,3171,202,204,136,3065,2,23,2
3193,351,22,591,73,3048,176,197,156,2826,2,23,2
3171,356,23,764,74,2952,177,192,148,2616,2,23,2
3159,15,20,912,97,2858,198,194,128,2377,2,23,2
3138,26,19,1012,269,2790,208,195,117,2167,2,23,2
3106,24,20,990,237,2730,205,193,119,1928,2,23,2
3097,7,17,990,228,2694,196,203,141,1719,2,23,2
3079,3,20,1026,210,2673,189,198,142,1481,2,23,2
3049,45,18,1084,180,2671,222,198,104,1273,2,23,2
3005,34,19,1167,136,2687,214,196,112,1036,2,30,2
2980,32,9,1020,182,2718,218,220,137,830,2,30,2
2962,38,12,780,164,2773,220,214,127,598,2,30,2
2924,39,10,570,126,2837,221,218,131,402,2,31,1
2883,98,21,330,85,2927,249,206,75,216,2,9,2
2818,89,11,120,20,3019,236,223,117,201,2,32,2
2813,335,22,85,27,3035,165,205,176,376,2,9,2
2823,15,19,216,64,3030,199,196,129,569,2,9,2
2748,59,14,42,1,3009,230,210,110,800,2,23,2
2734,2,15,95,16,2936,198,211,149,1006,2,23,2
2743,31,4,258,65,2825,219,230,148,1243,2,31,2
2747,7,10,524,113,2610,208,220,149,1541,2,31,2
2737,17,11,404,59,2451,211,218,142,1779,2,31,2
2718,17,13,277,47,2305,209,213,139,2018,2,31,6
2697,27,9,190,43,2177,217,221,140,2016,2,31,6
2639,169,21,0,0,2045,230,243,134,2016,2,16,3
2648,85,24,150,26,1922,246,191,61,2047,2,3,6
2602,211,11,255,57,1798,211,251,175,1891,2,1,3
2570,188,16,120,25,1699,219,250,159,1651,2,3,3
2547,130,21,67,23,1530,249,222,90,1441,2,3,3
2511,330,16,42,6,1295,181,220,177,1201,2,16,6
2490,57,12,134,20,1006,228,215,119,902,2,3,6
2513,329,25,153,42,780,151,200,184,663,2,9,6
2594,330,15,297,130,541,183,220,176,395,2,1,2
3274,128,14,0,0,3140,243,230,113,495,0,22,1
3431,81,17,666,198,2213,241,208,92,1477,0,38,7
3378,135,20,474,145,1954,247,227,100,1606,0,34,7
3298,131,16,395,65,1756,244,230,109,1712,0,28,2
3257,93,15,242,91,1532,243,215,98,1477,0,28,2
3177,118,20,42,11,1342,250,218,86,1273,0,28,2
3146,60,14,180,-22,1128,230,210,109,1044,0,28,2
3061,67,22,390,94,924,236,192,77,819,0,28,1
3019,57,23,150,52,732,229,185,78,607,0,28,1
2929,83,24,60,-22,497,245,191,63,408,0,21,1
2886,91,29,330,214,1261,249,181,39,834,2,12,5
2730,76,35,90,58,1482,238,153,15,1034,2,12,2
2705,291,25,95,29,1706,144,227,219,1233,2,12,2
2794,230,27,150,111,1900,167,252,210,1184,2,12,2
2888,238,30,324,202,2123,152,249,222,1172,2,12,2
2976,211,19,469,277,2318,201,254,182,1201,2,12,2
3050,205,12,671,341,2543,213,251,171,1276,2,31,2
3066,188,14,573,66,2501,221,250,159,1374,2,31,2
3082,169,9,426,68,2265,227,244,149,1513,2,31,2
3077,215,11,309,54,2060,209,251,176,1655,2,31,2
3066,137,11,124,11,1826,237,236,128,1832,2,12,1
3060,306,7,42,3,1624,201,236,174,1998,2,22,1
3108,256,9,242,39,1395,200,246,184,1866,2,22,2
3141,252,5,134,12,1198,208,244,173,1749,2,31,2
3138,215,10,60,6,979,210,250,174,1639,2,22,1
3164,281,11,60,2,799,190,241,191,1566,2,22,1
3197,270,6,95,13,616,205,242,176,1515,2,22,1
3214,253,5,331,30,485,209,243,173,1500,2,31,2
3228,315,5,408,22,450,207,236,167,1524,2,31,2
3365,352,9,660,94,1284,205,225,158,1426,2,37,7
3389,310,7,474,50,1485,200,235,175,1130,2,37,7
3416,264,10,395,77,1640,196,245,187,924,2,37,7
3445,49,10,720,96,3486,224,218,127,1442,2,36,7
3402,41,18,725,237,3430,219,199,108,1677,2,38,7
3356,24,16,469,131,3383,209,203,127,1973,2,38,7
3325,18,17,335,86,3365,204,201,130,2181,2,38,7
3310,4,14,313,71,3360,201,213,148,2419,2,30,1
3310,352,14,424,71,3356,195,215,157,2627,2,30,1
3310,39,10,365,87,3335,221,217,130,2866,2,31,2
3260,60,13,162,37,3330,230,212,113,3075,2,23,2
3226,16,14,85,6,3333,207,209,137,3314,2,23,2
3207,15,17,283,28,3262,202,202,133,3187,2,23,2
3194,354,19,497,50,3133,186,204,154,2947,2,23,2
3179,345,28,684,65,3032,155,184,161,2738,2,23,2
3178,20,18,876,97,2919,204,198,126,2469,2,31,2
3159,19,19,1015,111,2846,202,195,124,2260,2,23,2
3124,18,20,1020,255,2773,200,194,125,1991,2,23,2
3103,351,18,1020,234,2732,186,207,158,1782,2,23,2
3093,12,19,1041,224,2706,197,198,133,1544,2,23,2
3070,58,16,1100,201,2700,230,203,101,1337,2,23,2
3024,36,17,1170,155,2711,217,200,113,1100,2,30,2
2991,31,12,1080,193,2737,216,213,130,895,2,30,2
2970,27,8,841,172,2787,217,223,142,664,2,30,2
2936,52,13,631,138,2846,226,211,116,470,2,31,1
2900,124,17,391,102,2931,246,226,102,277,2,9,2
2829,79,12,182,31,3019,236,217,110,212,2,32,2
2808,324,19,42,13,3069,169,216,186,342,2,9,2
2833,6,19,192,65,3060,194,201,141,524,2,9,2
2761,63,10,90,14,3059,229,221,124,750,2,9,2
2738,346,12,85,10,2986,196,220,163,953,2,23,2
2751,10,11,234,56,2890,209,219,147,1189,2,31,2
2749,333,8,402,92,2737,202,230,167,1396,2,31,5
2751,18,10,516,73,2551,212,219,143,1663,2,31,2
2735,29,12,366,56,2418,216,214,133,1872,2,31,2
2714,23,12,272,43,2264,212,214,136,2058,2,31,6
2652,81,11,67,6,2120,235,219,114,2040,2,9,6
2642,207,25,42,22,2016,194,253,181,2058,2,3,3
2605,91,19,175,-3,1899,246,206,81,2040,2,10,6
2589,133,21,150,44,1773,248,225,95,1770,2,3,3
2557,166,20,85,20,1600,233,243,132,1530,2,3,3
2516,10,7,30,0,1377,213,227,151,1290,2,16,6
2536,76,7,127,32,1172,229,227,131,1080,2,3,3
2502,327,23,150,32,882,158,207,185,781,2,9,6
2564,309,25,228,93,658,143,214,207,541,2,9,6
2595,81,11,408,137,426,235,219,114,272,2,1,3
3264,133,13,0,0,3099,240,234,121,518,0,22,1
3276,230,30,417,77,2824,161,251,214,882,0,38,1
3401,92,13,553,168,2106,240,219,107,1504,0,34,7
3334,127,30,402,101,1879,253,205,57,1632,0,38,7
3284,137,8,360,51,1682,233,237,136,1630,0,28,2
3241,81,17,150,75,1463,241,208,92,1397,0,29,2
3166,54,9,60,-2,1248,225,221,130,1167,0,28,2
3116,69,22,300,-52,1040,237,190,73,942,0,28,1
3042,41,10,301,75,872,222,217,130,752,0,28,1
2994,71,21,67,27,671,238,196,79,553,0,28,1
2875,69,27,30,15,408,236,175,53,379,0,21,1
2774,85,35,150,102,1438,245,160,15,999,2,12,2
2676,267,9,0,0,1633,196,244,187,1181,2,22,2
2757,208,36,95,78,1855,172,245,183,1165,2,12,2
2844,229,25,234,154,2051,175,253,206,1140,2,12,2
2954,232,27,404,255,2273,166,252,212,1159,2,12,2
3027,231,21,577,318,2468,183,254,203,1215,2,12,2
3058,197,7,595,62,2555,218,246,163,1317,2,31,2
3073,202,10,450,64,2348,216,249,168,1434,2,31,2
3071,153,8,319,45,2112,231,241,142,1591,2,31,2
3068,160,14,210,30,1907,233,242,136,1744,2,12,2
3056,240,8,0,0,1674,206,247,179,1932,2,20,1
3090,297,21,190,26,1471,157,228,210,1898,2,22,2
3132,270,9,150,3,1243,195,244,187,1756,2,31,2
3133,142,12,60,0,1048,237,237,128,1650,2,22,1
3162,297,9,30,5,834,195,237,182,1556,2,22,1
3194,258,10,30,10,638,197,246,188,1495,2,22,1
3213,252,5,270,29,484,210,243,171,1470,2,31,1
3223,322,3,446,6,421,212,236,162,1481,2,31,2
3362,331,10,691,91,1224,197,228,170,1578,2,37,7
3375,339,11,576,36,1383,197,225,166,1312,2,37,7
3398,294,8,402,59,1570,197,238,181,1048,2,37,7
3406,176,10,134,9,2523,226,246,152,268,2,37,7
3444,35,8,751,95,3449,219,223,139,1465,2,36,7
3409,35,17,738,244,3401,216,200,114,1672,2,38,7
3368,26,17,511,143,3356,210,200,122,1939,2,38,7
3338,19,19,376,99,3337,202,195,124,2147,2,38,7
3318,10,14,335,79,3330,203,210,142,2385,2,30,1
3316,355,14,426,77,3331,196,214,155,2594,2,30,1
3316,41,9,400,93,3307,221,221,134,2833,2,31,1
3270,63,15,201,47,3300,232,208,105,3042,2,23,2
3236,18,15,95,13,3302,207,207,134,3281,2,23,2
3220,12,18,255,26,3316,199,201,135,3249,2,23,2
3204,2,20,457,45,3190,189,199,144,3010,2,23,2
3215,54,27,644,91,3087,224,170,63,2800,2,23,2
3194,6,16,849,97,2982,199,208,144,2561,2,23,2
3176,16,16,997,114,2894,204,204,133,2322,2,23,2
3144,24,18,1057,275,2823,207,198,122,2084,2,23,2
3119,19,20,1050,250,2777,201,193,123,1875,2,23,2
3110,16,17,1057,241,2743,202,202,132,1638,2,23,2
3094,39,16,1101,225,2731,219,204,116,1430,2,23,2
3045,36,14,1167,176,2734,218,207,122,1194,2,30,2
3008,32,15,1172,242,2754,216,205,122,990,2,30,2
2980,37,9,932,182,2795,220,219,134,759,2,30,2
2960,54,15,722,162,2848,227,206,108,564,2,31,2
2907,144,11,454,109,2936,236,238,131,339,2,9,2
2848,98,17,247,50,3019,245,214,92,242,2,32,2
2811,359,13,60,13,3105,200,216,153,319,2,32,2
2847,350,22,175,67,3091,176,198,157,484,2,9,2
2783,85,30,134,19,3090,246,174,34,702,2,9,2
2743,29,11,42,1,3036,216,216,134,902,2,23,2
2756,338,13,212,44,2951,190,220,169,1136,2,31,2
2749,344,11,366,72,2800,198,223,164,1342,2,31,5
2758,3,10,577,120,2634,206,220,152,1578,2,31,2
2745,40,4,446,66,2497,220,231,147,1786,2,31,2
2730,12,10,335,59,2355,210,220,146,2024,2,31,6
2702,78,6,192,51,2215,227,230,137,2073,2,9,6
2609,162,11,0,0,2089,231,243,142,2078,2,16,6
2636,101,27,124,27,1956,252,193,50,2100,2,3,6
2590,161,11,170,45,1825,232,243,141,1830,2,3,3
2549,177,12,60,4,1638,226,247,151,1590,2,3,3
2521,345,16,67,5,1342,188,214,163,1260,2,9,6
2511,110,21,192,6,1106,251,211,78,1020,2,3,3
2521,325,24,182,51,845,153,206,189,750,2,9,6
2573,305,25,256,99,646,144,217,210,540,2,9,2
2602,79,10,404,144,433,233,223,121,300,2,1,3
3270,137,15,42,0,3101,242,233,116,560,0,22,1
3241,80,11,85,22,2994,234,221,118,547,0,22,1
3212,187,6,67,0,2914,221,244,159,618,0,22,1
3230,225,15,255,24,2839,199,253,188,764,0,28,1
3280,234,29,430,89,2789,159,250,216,924,0,38,1
3376,113,19,467,143,2030,249,218,90,1523,0,34,7
3293,118,10,335,60,1777,238,231,122,1682,0,28,2
3258,96,14,240,92,1557,242,218,103,1492,0,28,2
3183,53,22,30,17,1369,226,188,85,1290,0,29,2
3142,109,9,210,-26,1132,236,230,124,1036,0,28,2
3074,62,24,395,107,960,232,184,71,845,0,28,1
3025,90,18,162,58,765,244,209,89,642,0,28,1
2933,74,22,42,-13,525,240,193,73,458,0,21,1
2867,93,31,301,195,1307,250,177,32,895,2,12,5
2724,70,32,67,45,1532,235,161,33,1091,2,32,2
2715,199,31,60,42,1756,192,248,170,1167,2,12,2
2771,219,38,127,82,1950,150,243,203,1120,2,12,2
2882,235,31,297,190,2173,151,248,220,1114,2,12,2
2974,250,21,458,265,2368,169,249,214,1150,2,12,2
3041,212,12,671,332,2591,209,251,176,1234,2,31,2
3051,206,6,509,55,2461,216,246,165,1340,2,31,2
3070,166,10,361,56,2224,229,244,147,1487,2,31,2
3071,174,14,242,48,2018,227,246,148,1635,2,12,2
3054,184,7,90,0,1783,222,245,157,1818,2,22,1
3068,302,7,95,15,1579,200,237,177,1953,2,22,1
3109,287,5,192,-4,1348,206,240,172,1800,2,31,2
3133,176,7,67,4,1148,224,244,154,1682,2,31,1
3157,286,10,0,0,845,193,240,186,1538,2,20,1
3181,249,4,0,0,666,211,242,170,1477,2,22,1
3206,252,2,210,22,492,214,240,164,1443,2,30,1
3223,315,4,420,39,400,209,236,166,1445,2,31,2
3362,349,11,742,91,1181,199,221,160,1731,2,37,7
3373,359,10,711,34,1298,205,221,154,1495,2,37,7
3384,343,10,511,45,1445,200,225,163,1259,2,37,7
3403,288,6,362,64,1613,203,239,175,1026,2,37,7
3402,175,10,242,5,2429,226,246,151,270,2,39,7
3401,180,9,42,4,2617,224,246,155,342,2,37,7
3439,201,14,518,46,3199,213,252,170,242,2,37,1
3454,84,5,780,105,3445,227,231,139,1371,2,36,7
3427,33,16,800,78,3384,215,205,121,1608,2,38,7
3391,23,17,624,180,3344,208,202,126,1816,2,38,7
3360,28,19,450,121,3314,209,195,116,2054,2,38,7
3337,21,17,365,98,3301,207,201,127,2263,2,38,7
3324,1,14,402,85,3302,199,213,150,2502,2,30,1
3328,357,13,524,96,3287,198,215,154,2711,2,30,1
3296,80,16,295,73,3271,240,209,94,2950,2,23,2
3255,29,15,134,32,3270,214,207,125,3159,2,23,2
3235,17,18,192,21,3279,202,199,129,3341,2,23,2
3221,13,21,366,42,3279,195,192,129,3132,2,23,2
3220,350,17,577,76,3156,187,210,159,2893,2,23,2
3204,20,12,765,90,3059,212,215,139,2684,2,23,2
3187,22,12,960,106,2953,212,214,137,2415,2,31,2
3167,28,15,1099,119,2885,213,207,127,2207,2,23,2
3139,25,16,1080,270,2824,210,204,126,1969,2,23,2
3125,359,19,1080,256,2787,189,202,148,1761,2,23,2
3110,7,16,1106,241,2764,199,207,143,1524,2,31,2
3073,50,16,1165,204,2760,225,204,108,1318,2,23,2
3033,39,16,1237,164,2773,219,202,113,1084,2,30,2
2999,30,12,1054,201,2801,216,214,132,882,2,30,2
2976,27,8,815,178,2852,217,222,141,658,2,31,2
2940,58,14,607,142,2912,229,211,112,474,2,9,2
2881,122,19,371,83,2998,249,221,92,309,2,9,2
2828,68,9,175,30,3086,230,221,124,277,2,32,2
2832,321,20,108,34,3127,164,216,190,404,2,9,2
2842,62,17,228,63,3120,232,204,99,604,2,9,2
2760,37,9,30,8,3094,220,219,134,825,2,23,2
2757,355,14,162,29,3020,196,214,155,1026,2,23,2
2757,13,16,319,62,2886,203,207,138,1259,2,31,5
2764,0,11,537,113,2696,203,219,153,1524,2,31,2
2746,98,7,488,67,2539,231,231,132,1761,2,31,2
2737,27,11,379,66,2413,216,216,136,1969,2,31,2
2712,86,9,283,58,2285,234,225,122,2110,2,31,6
2654,81,13,108,8,2175,237,216,107,2100,2,9,6
2638,188,24,67,20,2014,214,249,156,2131,2,3,3
2581,279,3,162,-17,1906,211,239,166,1950,2,10,3
2553,117,17,67,8,1731,246,222,99,1710,2,3,3
2542,331,19,124,29,1277,172,213,179,1200,2,9,6
2502,22,3,242,32,1041,218,233,153,960,2,3,2
2531,320,23,212,61,837,153,211,194,751,2,9,6
2590,303,22,295,116,607,154,223,207,511,2,9,2
2602,85,11,402,166,417,236,221,114,301,2,1,3
3264,140,15,67,-5,3074,241,234,119,589,0,22,1
3243,135,6,85,4,2980,229,237,142,573,0,22,1
3210,162,1,60,-1,2886,219,238,156,644,0,22,1
3219,228,12,212,13,2819,202,251,185,765,0,21,1
3271,234,26,417,80,2760,166,252,213,942,0,38,1
3375,96,23,446,142,2040,249,199,65,1498,0,38,7
3286,131,11,301,53,1761,238,234,126,1679,0,28,2
3247,112,15,212,81,1543,245,223,102,1471,0,28,2
3173,50,7,42,-1,1302,224,225,136,1215,0,28,2
3132,134,16,242,-36,1123,244,230,110,1020,0,28,2
3061,68,16,342,94,932,235,207,99,808,0,21,1
3015,72,20,150,48,752,238,198,83,638,0,28,1
2926,56,23,30,10,516,228,186,80,470,0,21,1
2898,88,25,365,226,1253,248,191,58,870,2,31,5
2750,69,32,108,71,1517,234,160,33,1082,2,32,2
2679,212,23,30,5,1710,194,254,186,1159,2,22,2
2738,218,36,85,49,1934,158,246,200,1095,2,12,2
2843,227,30,234,154,2128,163,251,210,1080,2,12,2
2959,242,22,417,250,2352,172,252,212,1113,2,12,2
3026,220,15,604,317,2546,201,253,186,1182,2,12,2
3049,169,2,511,53,2486,221,240,155,1298,2,31,2
3064,189,12,366,55,2279,220,249,160,1425,2,31,2
3061,188,13,234,35,2042,220,249,160,1592,2,31,2
3049,188,12,127,11,1836,221,249,159,1752,2,22,1
3067,263,12,85,11,1601,190,246,194,1947,2,22,1
3108,329,7,212,1,1397,204,232,167,1813,2,31,2
3131,186,7,67,2,1167,222,246,158,1673,2,22,1
3153,274,12,30,6,859,187,243,195,1521,2,20,1
3181,238,6,30,0,649,209,245,173,1448,2,22,1
3206,252,5,182,22,488,210,243,171,1415,2,30,1
3223,297,3,421,39,371,210,238,166,1415,2,31,2
3227,112,7,300,10,360,232,233,133,1448,2,31,2
3374,339,14,751,103,1276,190,219,168,1589,2,37,7
3383,348,12,592,44,1392,197,220,161,1383,2,37,7
3396,338,7,404,57,1549,205,230,164,1150,2,37,7
3413,214,3,301,74,1722,216,243,163,920,2,37,7
3421,157,14,531,119,2156,235,241,134,446,2,37,7
3397,180,9,210,0,2469,224,246,155,301,2,37,7
3399,189,7,30,1,2739,221,246,160,446,2,37,7
3423,203,10,365,30,3070,215,249,168,277,2,37,1
3441,200,14,603,48,3290,214,252,170,218,2,37,1
3454,193,16,812,61,3383,216,251,164,342,2,37,1
3448,37,12,815,99,3376,219,212,126,1515,2,38,7
3412,37,20,691,207,3325,215,191,104,1753,2,38,7
3377,23,17,511,138,3290,208,202,127,1991,2,38,7
3353,18,21,408,114,3273,199,192,123,2200,2,38,7
3331,4,14,418,92,3271,201,212,148,2469,2,30,1
3334,352,14,531,95,3260,195,216,158,2678,2,30,1
3306,84,15,335,83,3242,240,213,100,2918,2,31,2
3266,30,14,175,43,3240,215,208,126,3127,2,23,2
3248,14,18,192,25,3247,200,199,132,3367,2,23,2
3236,13,23,361,48,3267,192,187,125,3164,2,23,2
3227,355,18,564,72,3197,187,205,153,2925,2,23,2
3212,6,11,752,92,3099,207,219,149,2717,2,31,2
3198,28,10,949,105,3003,216,218,137,2478,2,31,2
3181,37,12,1082,119,2932,219,213,127,2270,2,31,2
3150,26,13,1110,281,2860,213,211,131,2003,2,23,2
3135,359,20,1110,266,2821,185,198,146,1795,2,23,2
3119,12,13,1136,250,2794,207,214,143,1530,2,31,2
3079,49,15,1194,210,2790,225,206,111,1324,2,23,2
3040,45,14,1265,171,2803,223,208,116,1092,2,30,2
3005,32,12,1057,207,2831,217,214,130,892,2,30,2
2980,24,10,819,182,2881,215,218,139,671,2,31,2
2945,94,14,612,147,2941,241,219,105,492,2,9,2
2875,102,15,379,77,3025,244,219,99,335,2,32,2
2830,52,11,192,32,3113,226,217,124,306,2,32,2
2841,319,19,134,43,3157,169,220,189,424,2,9,2
